vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount
CMT,2009-10-31T19:38:56.0000000,2009-10-31T20:12:03.0000000,1,2.4,,,-73.99755,40.720964,-73.977009,40.751622,,0,Cash,16.5,0,0,,0,0,16.5
DDS,2009-10-24T18:31:04.0000000,2009-10-24T18:44:52.0000000,1,2.8,,,-73.980757,40.784676,-73.962588,40.772873,,,CASH,10.1,0,,,0,0,10.1
VTS,2009-10-19T00:37:00.0000000,2009-10-19T00:43:00.0000000,1,1.91,,,-73.979852,40.746183,-73.97854,40.725533,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-31T14:27:00.0000000,2009-10-31T14:31:00.0000000,5,0.61,,,-73.982252,40.732037,-73.992048,40.735797,,,CASH,4.1,0,,,0,0,4.1
CMT,2009-10-27T11:34:59.0000000,2009-10-27T11:39:36.0000000,3,1.3,,,-74.006629,40.716595,-74.003281,40.733009,,1,Cash,5.7,0,0,,0,0,5.7
CMT,2009-10-05T14:00:58.0000000,2009-10-05T14:05:29.0000000,1,0.7,,,-74.004486,40.734033,-73.994676,40.740218,,0,Cash,4.5,0,,,0,0,4.5
CMT,2009-10-01T05:52:04.0000000,2009-10-01T06:04:23.0000000,1,3.8,,,-73.923183,40.743889,-73.954877,40.777638,,0,Credit,11.3,0,,,1.77,0,13.07
CMT,2009-10-08T07:37:28.0000000,2009-10-08T07:50:45.0000000,1,2.9,,,-73.954975,40.78585,-73.985622,40.770445,,0,Cash,10.1,0,,,0,0,10.1
VTS,2009-10-02T06:46:00.0000000,2009-10-02T06:53:00.0000000,1,1.28,,,-73.972073,40.75661,-73.958803,40.76474,,,CASH,5.7,0,,,0,0,5.7
VTS,2009-10-05T13:44:00.0000000,2009-10-05T14:01:00.0000000,3,6.02,,,-74.014185,40.717447,-73.978143,40.745795,,,CASH,16.9,0,,,0,0,16.9
CMT,2009-10-17T23:43:30.0000000,2009-10-18T00:04:55.0000000,1,9.2,,,-73.865802,40.771089,-73.950435,40.771607,,0,Credit,23.3,0,,,1,4.57,28.87
CMT,2009-10-11T12:18:43.0000000,2009-10-11T12:20:33.0000000,2,0.6,,,-73.98702,40.733384,-73.980751,40.742039,,0,Credit,3.7,0,,,2,0,5.7
CMT,2009-10-01T13:34:30.0000000,2009-10-01T13:46:13.0000000,1,1.7,,,-73.981458,40.725157,-73.981862,40.743148,,0,Credit,8.1,0,,,1.62,0,9.72
VTS,2009-10-02T08:25:00.0000000,2009-10-02T08:29:00.0000000,1,0.5,,,-73.977382,40.756663,-73.982073,40.759307,,,Credit,4.1,0,,,2,0,6.1
CMT,2009-10-30T09:07:35.0000000,2009-10-30T09:19:34.0000000,1,1.1,,,-73.96264,40.766479,-73.974737,40.754981,,0,Cash,7.7,0,0,,0,0,7.7
CMT,2009-10-09T19:46:46.0000000,2009-10-09T19:52:06.0000000,3,0.9,,,-73.954672,40.764031,-73.957813,40.773641,,0,Credit,4.9,0,,,0.88,0,5.78
CMT,2009-10-21T23:08:26.0000000,2009-10-21T23:24:14.0000000,1,7.8,,,-73.948923,40.781702,-73.957028,40.708138,,0,Cash,19.3,0.5,0,,0,0,19.8
VTS,2009-10-07T23:58:00.0000000,2009-10-08T00:03:00.0000000,2,1.22,,,-73.979683,40.761432,-73.99168,40.749527,,,CASH,4.9,0.5,,,0,0,5.4
VTS,2009-10-18T00:54:00.0000000,2009-10-18T01:02:00.0000000,1,2.74,,,-73.954523,40.778173,-73.981033,40.747892,,,CASH,8.5,0.5,,,0,0,9
CMT,2009-10-04T21:58:14.0000000,2009-10-04T22:05:48.0000000,1,1.1,,,-73.993843,40.751844,-73.978122,40.752989,,0,Cash,6.1,0,,,0,0,6.1
VTS,2009-10-25T15:36:00.0000000,2009-10-25T15:44:00.0000000,5,0.53,,,-73.96894,40.76722,-73.973195,40.76421,,,CASH,5.3,0,,,0,0,5.3
CMT,2009-10-05T10:02:12.0000000,2009-10-05T10:05:14.0000000,1,0.6,,,-73.956414,40.763377,-73.965504,40.764222,,0,Cash,4.1,0,,,0,0,4.1
VTS,2009-10-10T05:01:00.0000000,2009-10-10T05:03:00.0000000,1,0.58,,,-73.995368,40.749208,-73.99413,40.752313,,,CASH,3.7,0.5,,,0,0,4.2
CMT,2009-10-08T20:06:00.0000000,2009-10-08T20:15:59.0000000,1,1.3,,,-73.974549,40.76301,-73.990151,40.756566,,0,Credit,6.9,0,,,1.18,0,8.08
VTS,2009-10-08T07:56:00.0000000,2009-10-08T08:12:00.0000000,1,2.87,,,-73.9764,40.742332,-73.965033,40.767748,,,Credit,10.5,0,,,1.75,0,12.25
VTS,2009-10-04T20:54:00.0000000,2009-10-04T20:58:00.0000000,5,0.47,,,-73.994833,40.725022,-74.000322,40.728653,,,CASH,4.1,0.5,,,0,0,4.6
VTS,2009-10-02T16:28:00.0000000,2009-10-02T16:38:00.0000000,2,2.06,,,-73.98442,40.742728,-73.98442,40.742728,,,Credit,7.7,1,,,2,0,10.7
VTS,2009-10-29T17:29:00.0000000,2009-10-29T17:52:00.0000000,5,4.21,,,-73.997697,40.736193,-73.955353,40.776895,,,Credit,14.5,1,,,1.5,0,17
VTS,2009-10-14T10:23:00.0000000,2009-10-14T10:28:00.0000000,1,0.63,,,-73.987227,40.753373,-73.978353,40.751033,,,CASH,4.5,0,,,0,0,4.5
VTS,2009-10-28T14:46:00.0000000,2009-10-28T15:05:00.0000000,2,2.56,,,-73.987558,40.748942,-73.963412,40.774785,,,CASH,10.9,0,,,0,0,10.9
VTS,2009-10-21T08:09:00.0000000,2009-10-21T08:14:00.0000000,1,1.19,,,-73.97879,40.766872,-73.964672,40.772847,,,CASH,5.3,0,,,0,0,5.3
VTS,2009-10-04T06:49:00.0000000,2009-10-04T06:55:00.0000000,2,0.91,,,-74.003608,40.713357,-73.995935,40.724922,,,CASH,5.3,0,,,0,0,5.3
CMT,2009-10-17T23:01:28.0000000,2009-10-17T23:23:29.0000000,2,2.4,,,-73.980789,40.72982,-74.006747,40.706726,,0,Cash,12.5,0,,,0,0,12.5
VTS,2009-10-02T22:32:00.0000000,2009-10-02T22:50:00.0000000,2,5.58,,,-74.003963,40.725613,-73.974692,40.788295,,,CASH,16.1,0.5,,,0,0,16.6
VTS,2009-10-02T11:30:00.0000000,2009-10-02T11:33:00.0000000,1,0.79,,,-73.958697,40.78076,-73.963743,40.771237,,,CASH,4.5,0,,,0,0,4.5
CMT,2009-10-18T02:29:43.0000000,2009-10-18T02:37:45.0000000,2,2.3,,,-73.997641,40.720953,-73.957571,40.708162,,0,Cash,8.5,0,,,0,0,8.5
VTS,2009-10-26T19:48:00.0000000,2009-10-26T19:56:00.0000000,1,1.67,,,-73.9736,40.76308,-73.990215,40.745545,,,CASH,7.3,1,,,0,0,8.3
VTS,2009-10-06T21:13:00.0000000,2009-10-06T21:29:00.0000000,5,3.68,,,-73.990858,40.760958,-73.985993,40.72273,,,Credit,11.3,0.5,,,3,0,14.8
VTS,2009-10-18T13:52:00.0000000,2009-10-18T14:03:00.0000000,1,0.67,,,-73.983827,40.771133,-73.98191,40.768937,,,Credit,6.9,0,,,1,0,7.9
VTS,2009-10-19T22:03:00.0000000,2009-10-19T22:18:00.0000000,2,4.52,,,-73.974448,40.759433,-73.920073,40.773153,,,CASH,12.5,0.5,,,0,0,13
CMT,2009-10-27T14:52:44.0000000,2009-10-27T14:59:03.0000000,1,1,,,-73.993107,40.748098,-73.993116,40.737548,,0,Cash,5.3,0,0,,0,0,5.3
VTS,2009-10-13T13:44:00.0000000,2009-10-13T13:56:00.0000000,1,2.24,,,-73.958192,40.768703,-73.97528,40.787368,,,CASH,8.5,0,,,0,0,8.5
CMT,2009-10-30T22:03:09.0000000,2009-10-30T22:12:13.0000000,1,1.7,,,-73.992502,40.750023,-73.989892,40.767654,,0,Cash,7.3,0.5,0,,0,0,7.8
VTS,2009-10-27T13:54:00.0000000,2009-10-27T14:09:00.0000000,1,1.95,,,-73.974477,40.76189,-73.993317,40.742445,,,CASH,9.3,0,,,0,0,9.3
DDS,2009-10-29T12:28:33.0000000,2009-10-29T12:39:33.0000000,3,1.7,,,-73.980568,40.759258,-73.963891,40.77377,,,CASH,7.7,0,,,0,0,7.7
VTS,2009-10-04T15:33:00.0000000,2009-10-04T16:02:00.0000000,2,7.21,,,-73.954875,40.764033,-73.99038,40.693325,,,CASH,21.3,0,,,0,0,21.3
VTS,2009-10-03T06:55:00.0000000,2009-10-03T07:11:00.0000000,5,4.85,,,-73.969953,40.758168,-73.910118,40.77057,,,Credit,13.7,0,,,3,0,16.7
CMT,2009-10-05T06:12:06.0000000,2009-10-05T06:15:22.0000000,1,1.2,,,-73.980981,40.764836,-73.993384,40.749809,,0,Cash,4.9,0,,,0,0,4.9
VTS,2009-10-18T09:45:00.0000000,2009-10-18T09:49:00.0000000,5,0.87,,,-73.98326,40.738577,-73.987668,40.728728,,,CASH,4.5,0,,,0,0,4.5
CMT,2009-10-11T16:01:10.0000000,2009-10-11T16:12:09.0000000,1,2,,,-73.98164,40.780026,-73.956039,40.767898,,0,Cash,8.5,0,,,0,0,8.5
DDS,2009-10-09T11:29:39.0000000,2009-10-09T11:35:07.0000000,1,0.2,,,-73.951028,40.782595,-73.950175,40.77542,,,CASH,4.5,0,,,0,0,4.5
CMT,2009-10-20T08:42:59.0000000,2009-10-20T08:58:06.0000000,1,2.6,,,-73.953017,40.78607,-73.984082,40.770347,,0,Cash,10.9,0,0,,0,0,10.9
CMT,2009-10-04T18:45:20.0000000,2009-10-04T18:50:34.0000000,1,1.8,,,-73.946072,40.773253,-73.966945,40.756624,,0,Cash,6.5,0,,,0,0,6.5
CMT,2009-10-03T23:47:43.0000000,2009-10-03T23:51:15.0000000,2,0.6,,,-73.973916,40.764743,-73.975537,40.757674,,0,Cash,4.1,0,,,0,0,4.1
CMT,2009-10-11T06:08:54.0000000,2009-10-11T06:12:34.0000000,1,1.3,,,-74.014534,40.717942,-74.012735,40.702265,,0,Cash,5.3,0,,,0,0,5.3
VTS,2009-10-24T08:56:00.0000000,2009-10-24T08:59:00.0000000,1,0.34,,,-73.978065,40.764615,-73.97422,40.764738,,,CASH,3.7,0,,,0,0,3.7
CMT,2009-10-26T08:26:31.0000000,2009-10-26T08:47:37.0000000,1,2.3,,,-73.965906,40.762631,-73.990547,40.75921,,0,Credit,12.1,0,0,,3,0,15.1
DDS,2009-10-27T16:40:28.0000000,2009-10-27T17:02:04.0000000,1,3.6,,,-73.999021,40.718503,-73.981113,40.758863,,,CREDIT,13.3,1,,,2.85,0,17.15
VTS,2009-10-20T10:34:00.0000000,2009-10-20T10:54:00.0000000,1,2.16,,,-73.971712,40.782177,-73.968627,40.759865,,,Credit,11.3,0,,,2,0,13.3
CMT,2009-10-02T08:27:59.0000000,2009-10-02T08:33:35.0000000,1,0.7,,,-73.989573,40.756498,-73.999045,40.753786,,0,Cash,5.3,0,,,0,0,5.3
CMT,2009-10-20T14:15:40.0000000,2009-10-20T14:36:53.0000000,1,3.4,,,-73.96226,40.805625,-73.98915,40.763379,,0,Credit,13.7,0,0,,2.74,0,16.44
VTS,2009-10-11T16:00:00.0000000,2009-10-11T16:18:00.0000000,1,2.28,,,-73.985922,40.726742,-73.99147,40.75025,,,Credit,11.3,0,,,2,0,13.3
VTS,2009-10-26T00:34:00.0000000,2009-10-26T00:53:00.0000000,5,6.46,,,-73.981843,40.766585,-73.876522,40.74856,,,CASH,17.3,0.5,,,0,0,17.8
VTS,2009-10-30T12:40:00.0000000,2009-10-30T12:57:00.0000000,5,2.14,,,-73.988098,40.718768,-73.984448,40.743125,,,CASH,10.5,0,,,0,0,10.5
CMT,2009-10-01T20:58:13.0000000,2009-10-01T21:05:43.0000000,1,1,,,-74.00634,40.739638,-73.994673,40.733949,,0,Cash,6.1,0,,,0,0,6.1
CMT,2009-10-15T08:33:55.0000000,2009-10-15T08:37:39.0000000,2,0.7,,,-73.964809,40.75767,-73.97038,40.750895,,0,Cash,4.1,0,,,0,0,4.1
VTS,2009-10-04T13:48:00.0000000,2009-10-04T14:00:00.0000000,1,1.5,,,-73.95321,40.775772,-73.966532,40.757328,,,CASH,8.1,0,,,0,0,8.1
VTS,2009-10-27T13:57:00.0000000,2009-10-27T14:11:00.0000000,1,0.62,,,-73.979037,40.747443,-73.982572,40.74884,,,CASH,8.1,0,,,0,0,8.1
VTS,2009-10-28T14:52:00.0000000,2009-10-28T15:11:00.0000000,1,1.65,,,-73.951148,40.785898,-73.9666,40.764873,,,CASH,10.1,0,,,0,0,10.1
DDS,2009-10-02T17:56:56.0000000,2009-10-02T17:59:20.0000000,1,0.5,,,-73.970026,40.763258,-73.974006,40.758056,,,CASH,3.7,1,,,0,0,4.7
CMT,2009-10-14T13:03:33.0000000,2009-10-14T13:14:08.0000000,2,1.9,,,-73.989071,40.77358,-74.003756,40.759147,,0,Cash,8.1,0,,,0,0,8.1
VTS,2009-10-05T14:54:00.0000000,2009-10-05T15:38:00.0000000,1,17.97,,,-73.785782,40.639553,-73.987865,40.758912,,,CASH,45,0,,,0,0,45
CMT,2009-10-21T19:10:54.0000000,2009-10-21T19:24:20.0000000,1,2,,,-73.994204,40.740847,-73.972984,40.758424,,0,Cash,8.9,1,0,,0,0,9.9
CMT,2009-10-23T20:57:33.0000000,2009-10-23T21:17:31.0000000,1,11.1,,,-74.008503,40.714529,-74.010693,40.604301,,0,Cash,25.7,0.5,0,,0,4.57,30.77
CMT,2009-10-06T22:31:25.0000000,2009-10-06T22:44:49.0000000,1,3.1,,,-73.993553,40.758773,-74.007778,40.719832,,0,Cash,10.5,0,,,0,0,10.5
VTS,2009-10-31T15:30:00.0000000,2009-10-31T15:44:00.0000000,1,2.78,,,-73.972167,40.760745,-73.994483,40.726077,,,Credit,10.1,0,,,2,0,12.1
CMT,2009-10-09T20:03:41.0000000,2009-10-09T20:09:46.0000000,1,0.8,,,-73.981792,40.776203,-73.98827,40.769064,,0,Cash,5.3,0,,,0,0,5.3
CMT,2009-10-07T15:39:37.0000000,2009-10-07T15:49:15.0000000,1,1,,,-73.961836,40.767627,-73.959709,40.779456,,0,Cash,6.9,0,,,0,0,6.9
CMT,2009-10-04T13:07:52.0000000,2009-10-04T13:10:19.0000000,1,0.5,,,-73.989696,40.756614,-73.985155,40.763666,,0,Cash,3.7,0,,,0,0,3.7
VTS,2009-10-27T18:54:00.0000000,2009-10-27T19:20:00.0000000,1,4.6,,,-73.980428,40.74663,-73.918972,40.741878,,,CASH,17.3,1,,,0,0,18.3
VTS,2009-10-14T14:40:00.0000000,2009-10-14T14:50:00.0000000,1,1.53,,,-73.965392,40.790632,-73.980848,40.774455,,,CASH,7.3,0,,,0,0,7.3
VTS,2009-10-18T14:39:00.0000000,2009-10-18T14:57:00.0000000,1,8.67,,,-73.975535,40.74868,-73.872692,40.774525,,,Credit,35,0,,,0,0,35
DDS,2009-10-22T23:12:04.0000000,2009-10-22T23:36:27.0000000,2,10.8,,,-73.98405,40.732136,-73.929377,40.851513,,,CREDIT,26.9,0.5,,,4,0,31.4
VTS,2009-10-03T12:52:00.0000000,2009-10-03T12:57:00.0000000,1,1.08,,,-73.925577,40.7618,-73.936903,40.749143,,,CASH,5.7,0,,,0,0,5.7
VTS,2009-10-16T16:22:00.0000000,2009-10-16T16:27:00.0000000,1,0.85,,,-74.00169,40.73022,-73.990298,40.735192,,,CASH,4.9,1,,,0,0,5.9
CMT,2009-10-26T19:39:16.0000000,2009-10-26T19:49:01.0000000,1,1.8,,,-73.984752,40.76137,-73.963088,40.762883,,0,Cash,7.7,1,0,,0,0,8.7
CMT,2009-10-13T20:12:26.0000000,2009-10-13T20:20:12.0000000,1,2.2,,,-73.97119,40.753588,-73.952387,40.780869,,0,Credit,7.3,0,,,1,0,8.3
VTS,2009-10-31T02:54:00.0000000,2009-10-31T03:03:00.0000000,3,1.72,,,-73.991638,40.735252,-73.972413,40.746188,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-08T14:08:00.0000000,2009-10-08T14:26:00.0000000,5,2.86,,,-73.95431,40.76421,-73.977308,40.78952,,,CASH,11.7,0,,,0,0,11.7
VTS,2009-10-17T19:04:00.0000000,2009-10-17T19:12:00.0000000,1,0.8,,,-73.992907,40.768183,-73.985068,40.761698,,,Credit,5.7,0,,,1.3,0,7
CMT,2009-10-27T10:32:17.0000000,2009-10-27T10:50:17.0000000,2,2.1,,,-73.98449,40.756492,-73.962224,40.776128,,0,Cash,10.5,0,0,,0,0,10.5
VTS,2009-10-11T15:56:00.0000000,2009-10-11T16:00:00.0000000,4,0.59,,,-73.982077,40.731325,-73.988837,40.726925,,,CASH,4.1,0,,,0,0,4.1
CMT,2009-10-17T15:00:43.0000000,2009-10-17T15:21:18.0000000,2,3.6,,,-73.947911,40.775178,-73.991223,40.750695,,0,Cash,13.3,0,,,0,0,13.3
VTS,2009-10-15T12:52:00.0000000,2009-10-15T13:20:00.0000000,5,5.77,,,-73.997835,40.682997,-73.98965,40.743972,,,Credit,17.7,0,,,3.54,0,21.24
VTS,2009-10-04T12:47:00.0000000,2009-10-04T12:53:00.0000000,1,1.89,,,-73.981543,40.73814,-73.966477,40.757378,,,CASH,6.1,0,,,0,0,6.1
VTS,2009-10-19T17:09:00.0000000,2009-10-19T17:15:00.0000000,1,1.19,,,-73.994038,40.751128,-73.982215,40.76128,,,Credit,5.7,1,,,2,0,8.7
CMT,2009-10-04T07:11:23.0000000,2009-10-04T07:16:36.0000000,1,1.4,,,-73.939763,40.798121,-73.952361,40.810785,,0,Cash,5.7,0,,,0,0,5.7
DDS,2009-10-03T02:10:11.0000000,2009-10-03T02:22:10.0000000,1,1.5,,,-73.137393,41.366138,-73.137393,41.366138,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-14T21:36:00.0000000,2009-10-14T21:47:00.0000000,1,2.58,,,-73.98072,40.760378,-73.965882,40.79038,,,CASH,8.9,0.5,,,0,0,9.4
CMT,2009-10-16T14:50:08.0000000,2009-10-16T14:59:30.0000000,1,0.6,,,-73.97302,40.756939,-73.968336,40.761868,,0,Cash,6.1,0,,,0,0,6.1
CMT,2009-10-20T22:55:36.0000000,2009-10-20T23:05:08.0000000,1,1,,,-73.972312,40.763732,-73.987523,40.766966,,0,Cash,6.9,0.5,0,,0,0,7.4
CMT,2009-10-14T09:50:30.0000000,2009-10-14T10:11:16.0000000,1,2.3,,,-73.990113,40.757017,-73.99,40.735313,,0,Cash,11.7,0,,,0,0,11.7
VTS,2009-10-12T13:12:00.0000000,2009-10-12T13:20:00.0000000,1,1.76,,,-73.966038,40.805085,-73.982968,40.784267,,,Credit,6.9,0,,,1,0,7.9
CMT,2009-10-16T22:59:05.0000000,2009-10-16T23:02:46.0000000,1,0.6,,,-73.972847,40.764344,-73.982,40.768433,,0,Cash,4.1,0,,,0,0,4.1
DDS,2009-10-26T11:48:38.0000000,2009-10-26T12:14:45.0000000,1,9.6,,,-73.986348,40.749966,-73.872453,40.771025,,,CASH,24.1,0,,,0,0,24.1
VTS,2009-10-04T12:34:00.0000000,2009-10-04T12:42:00.0000000,1,0.6,,,-73.991772,40.74446,-73.985932,40.752203,,,CASH,5.7,0,,,0,0,5.7
CMT,2009-10-20T15:47:53.0000000,2009-10-20T16:06:35.0000000,1,2.4,,,-73.981599,40.758922,-74.008296,40.747371,,0,Credit,10.9,0,0,,2.72,0,13.62
VTS,2009-10-18T18:23:00.0000000,2009-10-18T18:39:00.0000000,1,3.92,,,-73.969228,40.763462,-73.983405,40.720475,,,CASH,12.1,0,,,0,0,12.1
CMT,2009-10-15T20:01:22.0000000,2009-10-15T20:02:49.0000000,1,0.4,,,-73.964219,40.773252,-73.960912,40.778295,,0,Credit,3.3,0,,,0.7,0,4
VTS,2009-10-15T17:49:00.0000000,2009-10-15T17:55:00.0000000,1,0.82,,,-74.007188,40.670797,-73.997832,40.676763,,,Credit,4.9,1,,,2,0,7.9
CMT,2009-10-04T00:15:00.0000000,2009-10-04T00:20:59.0000000,1,0.9,,,-73.999875,40.721848,-74.009052,40.716411,,0,Cash,5.3,0,,,0,0,5.3
CMT,2009-10-04T00:18:51.0000000,2009-10-04T00:31:32.0000000,1,1.5,,,-74.009353,40.738273,-74.009353,40.738273,,0,Cash,8.1,0,,,0,0,8.1
VTS,2009-10-24T11:03:00.0000000,2009-10-24T11:07:00.0000000,5,0.87,,,-73.996707,40.752812,-74.004535,40.747072,,,CASH,4.5,0,,,0,0,4.5
CMT,2009-10-11T07:45:29.0000000,2009-10-11T07:51:43.0000000,1,1.1,,,-73.980801,40.742028,-73.994927,40.750707,,0,Cash,5.7,0,,,0,0,5.7
CMT,2009-10-13T23:15:18.0000000,2009-10-13T23:25:20.0000000,1,2.9,,,-73.961534,40.806267,-73.952693,40.77639,,0,Credit,9.3,0,,,1.47,0,10.77
CMT,2009-10-21T07:05:17.0000000,2009-10-21T07:07:05.0000000,1,0.5,,,-73.98111,40.750555,-73.975989,40.757073,,0,Cash,3.3,0,0,,0,0,3.3
CMT,2009-10-19T13:09:49.0000000,2009-10-19T13:14:57.0000000,1,0.5,,,-73.972544,40.743529,-73.981266,40.744424,,0,Cash,4.5,0,0,,0,0,4.5
VTS,2009-10-24T23:42:00.0000000,2009-10-24T23:55:00.0000000,2,1.91,,,-73.992708,40.723865,-74.003137,40.740118,,,CASH,8.9,0.5,,,0,0,9.4
CMT,2009-10-25T00:36:50.0000000,2009-10-25T00:54:29.0000000,3,7.8,,,-73.985492,40.744186,-73.857188,40.727252,,0,Cash,19.7,0.5,0,,0,4.57,24.77
CMT,2009-10-28T10:12:49.0000000,2009-10-28T10:58:06.0000000,3,6.9,,,-73.983501,40.766546,-74.006431,40.70648,,0,Credit,26.9,0,0,,6.72,0,33.62
CMT,2009-10-29T10:04:55.0000000,2009-10-29T10:31:39.0000000,1,3.9,,,-73.965522,40.806058,-73.971358,40.764601,,0,Cash,15.7,0,0,,0,0,15.7
DDS,2009-10-23T01:47:11.0000000,2009-10-23T02:02:05.0000000,1,4,,,-73.988977,40.758146,-73.964578,40.808229,,,CREDIT,11.3,0.5,,,2,0,13.8
VTS,2009-10-04T22:20:00.0000000,2009-10-04T22:31:00.0000000,5,4.61,,,-73.98864,40.702573,-73.954862,40.730195,,,Credit,12.5,0.5,,,2,0,15
CMT,2009-10-22T07:46:23.0000000,2009-10-22T07:57:43.0000000,1,2.6,,,-73.972598,40.796,-73.939554,40.807397,,0,Cash,9.4,0,0,,0,0,9.4
CMT,2009-10-09T10:52:38.0000000,2009-10-09T11:29:39.0000000,1,4.6,,,-73.959924,40.766786,-74.008081,40.739234,,0,Credit,19.7,0,,,2.95,0,22.65
CMT,2009-10-06T09:22:14.0000000,2009-10-06T09:27:33.0000000,2,1,,,-73.965057,40.759251,-73.974816,40.746473,,0,Credit,5.3,0,,,0.7,0,6
CMT,2009-10-23T17:03:58.0000000,2009-10-23T17:09:52.0000000,2,1,,,-73.993302,40.742339,-74.005255,40.740216,,0,Cash,5.7,1,0,,0,0,6.7
CMT,2009-10-21T23:28:42.0000000,2009-10-21T23:43:47.0000000,1,7.9,,,-74.010045,40.720609,-73.956183,40.767594,,0,Cash,19.3,0.5,0,,0,0,19.8
VTS,2009-10-03T21:43:00.0000000,2009-10-03T21:47:00.0000000,4,0.82,,,-73.975982,40.786718,-73.971092,40.79849,,,Credit,4.9,0.5,,,1,0,6.4
VTS,2009-10-20T14:07:00.0000000,2009-10-20T14:11:00.0000000,1,0.98,,,-73.982322,40.772053,-73.978592,40.785983,,,CASH,4.9,0,,,0,0,4.9
VTS,2009-10-21T00:48:00.0000000,2009-10-21T00:54:00.0000000,1,1.91,,,-73.985488,40.759532,-74.00518,40.741205,,,CASH,6.5,0.5,,,0,0,7
VTS,2009-10-16T18:11:00.0000000,2009-10-16T18:16:00.0000000,1,0.9,,,-74.002455,40.728315,-74.000077,40.736995,,,Credit,4.5,1,,,1.5,0,7
CMT,2009-10-28T08:02:07.0000000,2009-10-28T08:11:05.0000000,1,1.4,,,-73.968421,40.767323,-73.976512,40.751774,,0,Cash,6.9,0,0,,0,0,6.9
CMT,2009-10-18T07:59:16.0000000,2009-10-18T08:04:43.0000000,1,1,,,-73.993281,40.752566,-73.979697,40.754328,,0,Credit,5.3,0,,,1,0,6.3
VTS,2009-10-13T17:53:00.0000000,2009-10-13T18:09:00.0000000,1,2.83,,,-73.979012,40.752272,-73.959212,40.781095,,,CASH,11.3,1,,,0,0,12.3
VTS,2009-10-31T12:58:00.0000000,2009-10-31T13:04:00.0000000,1,1.25,,,-74.004943,40.723055,-73.993853,40.736195,,,Credit,5.7,0,,,1,0,6.7
CMT,2009-10-31T07:51:09.0000000,2009-10-31T07:51:20.0000000,1,0,,,-73.951901,40.73369,-73.951901,40.73369,,0,Cash,2.5,0,0,,0,0,2.5
VTS,2009-10-06T13:45:00.0000000,2009-10-06T13:51:00.0000000,1,0.8,,,-73.984015,40.746428,-73.974552,40.750745,,,Credit,4.9,0,,,2,0,6.9
CMT,2009-10-15T08:17:59.0000000,2009-10-15T08:31:31.0000000,1,4.3,,,-73.996362,40.732472,-74.011302,40.701801,,0,Credit,12.9,0,,,1,0,13.9
VTS,2009-10-09T16:30:00.0000000,2009-10-09T16:33:00.0000000,1,0.48,,,-74.010092,40.720572,-74.012553,40.713602,,,Credit,3.7,1,,,2,0,6.7
CMT,2009-10-09T23:27:06.0000000,2009-10-09T23:35:16.0000000,1,1.4,,,-73.993852,40.767264,-73.992883,40.751853,,0,Cash,6.9,0,,,0,0,6.9
CMT,2009-10-17T10:46:52.0000000,2009-10-17T10:53:30.0000000,2,1.2,,,-73.994199,40.751153,-73.980751,40.759552,,0,Cash,6.1,0,,,0,0,6.1
CMT,2009-10-29T15:01:38.0000000,2009-10-29T15:36:28.0000000,1,8.7,,,-73.872695,40.774056,-73.985722,40.744324,,0,Credit,25.3,0,0,,5.97,4.57,35.84
DDS,2009-10-10T20:24:26.0000000,2009-10-10T20:36:10.0000000,4,0.8,,,-73.984382,40.760657,-73.99426,40.75411,,,CASH,6.9,0.5,,,0,0,7.4
VTS,2009-10-15T13:27:00.0000000,2009-10-15T13:36:00.0000000,3,1.35,,,-74.008297,40.736258,-73.994322,40.74782,,,CASH,6.9,0,,,0,0,6.9
VTS,2009-10-18T14:21:00.0000000,2009-10-18T14:28:00.0000000,1,1.77,,,-73.99784,40.75134,-73.976602,40.766755,,,Credit,6.5,0,,,1,0,7.5
CMT,2009-10-31T21:49:22.0000000,2009-10-31T21:58:10.0000000,2,0.7,,,-73.985528,40.746915,-73.973359,40.743881,,0,Cash,6.1,0.5,0,,0,0,6.6
VTS,2009-10-29T22:59:00.0000000,2009-10-29T23:04:00.0000000,2,1.07,,,-73.982047,40.768222,-73.978438,40.778923,,,CASH,5.3,0.5,,,0,0,5.8
CMT,2009-10-27T15:15:09.0000000,2009-10-27T15:17:37.0000000,1,0.5,,,-73.975384,40.761222,-73.980246,40.757315,,0,Cash,3.7,0,0,,0,0,3.7
CMT,2009-10-03T05:09:59.0000000,2009-10-03T05:31:19.0000000,2,6.2,,,-74.003465,40.720416,-73.929332,40.666003,,0,Cash,18.1,0,,,0,0,18.1
CMT,2009-10-08T13:54:23.0000000,2009-10-08T14:00:39.0000000,3,1.2,,,-73.97361,40.789609,-73.98222,40.774026,,0,Credit,6.1,0,,,0.91,0,7.01
VTS,2009-10-16T11:54:00.0000000,2009-10-16T12:10:00.0000000,1,1.65,,,-73.991902,40.735242,-74.004083,40.747867,,,Credit,9.3,0,,,2,0,11.3
